name,categories,price,rating,specification,image_link
Cassaredo Q-G2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1650.0,88.0,Otáčecí kancelářská židle bez opěrek vhodná převážně pro studenty. Čalounění ( látková membrána ) s potiskem maskáčového vzoru. V naší další nabídce najdete také jiná barevná provedení. Možnost nastavení výšky sedadla v rozmezí 38 - 50 cm.,https://im9.cz/iR/importprodukt-orig/187/187c6024476e3ee93fb502f02ce2a43f--mmf350x350.jpg
Cassaredo Q-154,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6490.0,,"Luxusní, zátěžové, otočné kancelářské křeslo, dostupné v několika barvách, bude dokonalým řešením do kanceláří i pracoven. Vyšší, mírně tvarovaná zádová opěrka, zejména v oblasti beder i sedadlo jsou vyrobeny z pravé kůže, v černém provedení s velmi kvalitním zpravováním. Multifunkční blokační mechanismus s aretací v několika polohách vhodně doplňují chromové komponenty - kříž,píst a pevné nestavitelné područe v kombinaci s čalouněním, jež jsou součástí základního vybavení. Lze nastavit i tuhost protiváhy v závislosti na váze uživatele. K nastavení regulace tuhosti slouží šroub u mechanismu, který se ovládá pomocí jeho utahování nebo povolování. Výškové nastavení plynovým pístem. V základu kovový, chromový kříž a pogumovaná kolečka na dřevěné a plovoucí podlahy. Pokud nebudete křeslo chtít pojízdné, ale spíše aby stálo na místě můžete dokoupit kluzáky v sekci Náhradní díly a taktéž i kolečka na koberec či linoleum. Vhodná do domácností i kanceláří. Dodáváno v rozloženém stavu, v krabici.",https://im9.cz/iR/importprodukt-orig/428/4284ab6a9583b6c65785e5c7d3cba85b--mmf350x350.jpg
Sedia Bonbon PU,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1790.0,,Provedení: Plastová kancelářská židle s nízkou zádovou opěrkou BONBON PU je vyrobená z černého vysoce kvalitního polyuretanu jako židle pracovní. Díky otvoru v nízké opěrce lze s touto židlí snadno manipulovat.,https://im9.cz/iR/importprodukt-orig/b0b/b0b96df7b63719c617dfd852dfdc63a0--mmf350x350.jpg
Sedia S158 Denis,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3104.0,100.0,  židle Denis,https://im9.cz/iR/importprodukt-orig/651/651415dbe3a1891241228811b8dba91c--mmf350x350.jpg
Mercury 2000STCH Asynchro,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4870.0,98.0,židle MERCURY 2000STCH asynchro vč područek,https://im9.cz/iR/importprodukt-orig/3cf/3cfa738e79d23a78cef0cb7ef3193172--mmf350x350.jpg
Mayer Smile 2428 A3 51,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6969.0,100.0,"Mayer Actikid A3 Smile s potahem Aquaclean.  Židle je čalouněna červenou látkou v kombinaci se šedou síťovinou. Potahy Aquaclean jsou opatřeny hloubkovou ochranou jednotlivých vláken, což jim dává výjimečnou odolnost proti znečištění. Pokud k nějakému umazání židle přesto dojde, tak se povrch vyčistí jen za pomoci hadříku a malého množství vody. Žádné skvrny od čaje, kečupu, čokolády nebo kuličkového pera se na židli neudrží.",https://im9.cz/iR/importprodukt-orig/288/288e482cd05afa26f658a7414ac8f4b1--mmf350x350.jpg
Mayer Actikid Smile 2428 A3 26 090,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6969.0,98.0,Actikid A3 Smile s potahem s kruhy v růžové barvě. Motiv je mezi dětmi velmi oblíbený.,https://im9.cz/iR/importprodukt-orig/277/277bf49566cc1373f3b8b0210a3cabde--mmf350x350.jpg
Autronic KA-Boris,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",8200.0,100.0,"Komfort především: v práci není nic pohodlnějšího než zaujmout tu nejlepší ergonomickou polohu sezení, abyste omezili únavu a byli produktivnější. Dobře polstrované opěradlo a sedák jsou dokonale navrženy tak, aby vám zpříjemnily pracovní dobu. Flexibilně nastavitelné: šetří místo díky klapkám pěnových polstrovaných područek. Otočná židle je výškově nastavitelná a sklopná. Bonusem jsou 3 polohy nastavení opěrky hlavy jako v autosedačce. Výborná kvalita: tato otočná židle je vybavena tichými nylonovými kolečky. Jeho nylonová základna ve tvaru hvězdy je pevná. Jeho neuvěřitelný kryt z umělé kůže vás zaujme na první pohled. Také se velmi snadno čistí.",https://im9.cz/iR/importprodukt-orig/b33/b3387be5067548b257fe35edd263b5ff--mmf350x350.jpg
Office Pro Merens Meeting,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5890.0,95.0,Ergonomická kancelářská zasedací židle OfficePro Merens White Meeting bude ozdobou Vašeho jednacího sálu nebo konferenční místnosti. Její nadčasový design se skvěle kombinuje s ostatními kancelářskými židlemi z řady Merens. Vytvořte si tu pravou kombinaci!,https://im9.cz/iR/importprodukt-orig/7a9/7a9509c3e1b237cdf358ba1ae7d97219--mmf350x350.jpg
Mayer Acticid A2 2428 43,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6328.0,98.0,"ROSTOUCÍ ŽIDLE - ZÁKLAD DĚTSKÉHO POKOJE 2428 43 - 30 463 - AQUACLEAN zelenošedá, šedá síťovina (50% Polyester / 35% Polyacryl / 15% Polyamid, otěruvzdornost 250.000 cyklů)  ",https://im9.cz/iR/importprodukt-orig/d5a/d5ab0eb1fe2b392c23483383a1fca3f2--mmf350x350.jpg
Amadeus Laura,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",10390.0,98.0,Rostoucí židle Laura růžová,https://im9.cz/iR/importprodukt-orig/390/390009b74517cb7c126d6f29dd477758--mmf350x350.jpg
Antares 1080 Mek D2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1793.0,100.0,Antares 1080 Mek D2,https://im9.cz/iR/importprodukt-orig/67e/67ea04d19766b8e31e5491bc57cf3e04--mmf350x350.jpg
Peška Glory PCR,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",27990.0,98.0,Kancelářské křeslo Glory PCR,https://im9.cz/iR/importprodukt-orig/3e8/3e884428555bdc0e574110ed59a7500c--mmf350x350.jpg
Euroseat Milano,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2494.0,85.0, ,https://im9.cz/iR/importprodukt-orig/1ff/1ff95dd299fb07eb1fa544e82294e2f5--mmf350x350.jpg
Rauman JaNet,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",12099.0,97.0,"Kancelářské křeslo Janet Otočné křeslo Janet je potaženo exkluzivní pravou kůží, zásluhou které se stane ozdobou vaší kanceláře. Díky reprezentativnímu vzhledu, praktické výbavě a luxusnímu potahu se Janet řadí mezi prémiová manažerská křesla. Křeslo je vhodné k sezení až 8 hodin denně, nemusíte se tak obávat bolestí zad či tuhnutí páteře. Své uplatnění najde především v kanceláři ředitele firmy či manažera. Vaše pohodlí bude mít na starost houpací mechanika, ergonomicky tvarovaný sedák se zvýšeným opěrákem a celočalouněné pevné područky.  Jaké má přednosti? Vhodné k sezení až 8 hodin denně Reprezentativní vzhled Nastavení výšky pomocí plynového pístu Houpací mechanika Aretace ve 4 pozicích Celočalouněné pevné područky Kovový kříž Kolečka vhodná na měkké podlahy a koberce Nosnost až 150 kg Manažerské křeslo Janet Pravá kůže se vyznačuje vysokou odolností Exkluzivní potahový materiál Dotyková část opěráku a sedáku křesla je čalouněna do pravé kůže v decentní béžové barvě. Područky jsou rovněž potažené tímto exkluzivním potahem. Pravá kůže patří mezi ty nejkvalitnější materiály, se kterými se na trhu s kancelářskými židlemi a křesly můžete setkat.  Jednou z hlavních předností je dlouhá životnost zásluhou pevnosti, pružnosti a odolnosti materiálu. Dalším kladem je velmi snadná údržba potahového materiálu, kdy stačí křeslo pouze přetřít vlhkým hadříkem. Houpací mechanika U tohoto typu mechaniky se při sezení či houpání pohybuje sedák s opěrákem závisle na sobě, což znamená, že při nastavení opěráku se bude přizvedávat i sedák. Aretaci a tuhost houpání si nastavíte pomocí páčky a šroubu umístěných pod sedákem. O nastavení výšky křesla se postará plynový píst, který se ovládá pomocí páčky pod sedákem. Výšku křesla si nastavíte pomocí páčky pod sedákem Celočalouněné pevné područky Pevné područky Manažerské křeslo Janet disponuje celočalouněnými područkami, které jsou pevně připojeny k tělu křesla. Područky při sezení uvolňují napětí v ramenech, které vzniká důsledkem nepodepřených rukou. Kovový kříž s kolečky na měkké podlahy Jednou z nejdůležitějších částí křesla je pevný kovový kříž, který se postará o jeho celkovou stabilitu. Pyšnit se může vysokou odolností a nosností až 150 kg. O jeho pohyb se postará 5 koleček, která jsou vhodná pro měkké podlahy. Plynulý a bezproblémový pohyb zvládnou po koberci i PVC podlaze. Kolečka na měkké podlahy a koberce",https://im9.cz/iR/importprodukt-orig/3b5/3b5d10bcd12f7f2dd3862e19db55c67a--mmf350x350.jpg
Topstar Point 20,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3573.0,98.0,Kancelářská židle Point 20,https://im9.cz/iR/importprodukt-orig/038/0381150217474aafc2e3dac58cbb5424--mmf350x350.jpg
Antares 1040 Ergon pokladní D4,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1761.0,100.0,Čalouněná pracovní židle 1040 ERGO konstruovaná pro pokladny nebo pracoviště s vyšší pracovní deskou.,https://im9.cz/iR/importprodukt-orig/0c2/0c2f4c5eeeceae4213c2a8f59af2aca2--mmf350x350.jpg
Topstar Sitness 40,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",7178.0,93.0,Kancelářská židle SITNESS 40,https://im9.cz/iR/importprodukt-orig/417/41788ea25bc9f8650923aaf401997576--mmf350x350.jpg
Idea King K86,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2299.0,95.0,"Kolečkové kancelářské křeslo je neodmyslitelným příslušenstvím elegantního pracovního prostředí. K tělu přívětivě navržené tvary zajistí mimořádně pohodlné sezení. IDEA nábytek Kancelářské křeslo King zelené K86 má tzv. houpací typ mechaniky. Jde o jednodušší, velmi dostupný systém, je nejvhodnější pro krátké sezení. Nejdůležitější funkce kancelářského křesla IDEA nábytek Kancelářské křeslo King zelené K86 Zelená barva kancelářského křesla ozdobí interiér Systém s takzvanou houpací mechanikou Lokty lze odložit na pevné područky Potahy IDEA nábytek Kancelářské křeslo King zelené K86: syntetická kůže Maximální nosnost 110 kg Přizpůsobení: výšky sedáku Kancelářské křeslo IDEA nábytek Kancelářské křeslo King zelené K86 a komfortní materiály Díky dílům se syntetickou kůží je velmi elegantním kouskem do elegantně vybavené kanceláře. Výplň sedací části je vyřešena klasickým molitanem, měkkým materiálem pro pohodlné sezení. Kříž židle IDEA nábytek byl vyroben z odolného, velmi lehkého a kvalitního plastu. Hladký...",https://im9.cz/iR/importprodukt-orig/55e/55e615b9845ab9c5d3010f01347f908f--mmf350x350.jpg
Topstar High S Cool,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2632.0,95.0,Dětská židle HIGH S´COOL 3,https://im9.cz/iR/importprodukt-orig/085/085c340887cda34ee6ff31718e45113d--mmf350x350.jpg
Topstar Open Art Junior,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4394.0,95.0,Dětská židle Open Art Junior,https://im9.cz/iR/importprodukt-orig/071/07126720a3291dec3efdf58737fc4111--mmf350x350.jpg
Antares Ergosit,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5890.0,,Židle ERGOSIT,https://im9.cz/iR/importprodukt-orig/6c8/6c826d2d04b1f1d4a6cc5c11f8dbac03--mmf350x350.jpg
Rauman Arthur,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3629.0,97.0,Kvalitní kancelářská židle Arthur je vhodná pro všechny administrativní činnosti. Židle opatřená síťovinou na opěradle pro příjemné sezení. Sedák čalouněn látkou s dlouhou životností. Opěrka hlavy je výškově stavitelná. Bederní opěrka je pevná. Područky této židle jsou pevné s měkčenou horní částí.,https://im9.cz/iR/importprodukt-orig/eae/eae2558309058d2d9678a667845b6def--mmf350x350.jpg
Idea Prezident,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1490.0,77.0,"Kancelářská židle PRESIDENT černá je výškově nastavitelná židle s područkami. Tato kancelářská židle má houpací mechanismus. Opěra zad je pružná. Výrobním materiálem je pružný nylon a opěra je ze síťoviny. Kříž tohoto kancelářského křesla je chromovaný. Nosnost: do 120kg. Toto křeslo se podobá křeslům typu NAVI, TABOO a Tennessee.",https://im9.cz/iR/importprodukt-orig/007/0079acadb3388be3e4aa48db953585dc--mmf350x350.jpg
Idea President,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1899.0,95.0,Provedení:,https://im9.cz/iR/importprodukt-orig/2af/2af4808b270cdb927ac14f415db7189b--mmf350x350.jpg
Sedia Q128,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2290.0,,"Tato menší, designová, pojízdná, otočná, výškově stavitelná kancelářská židle neobvyklého tvaru je vyrobena z kvalitní 100% PU kůže. Pouze výškové nastavení plynovým pístem. V základu chromový kříž s černými koncovkami, které chrání proti poškrábání a plastové kolečka na koberec nebo linoleum. Kolečka lze za příplatek vyměnit za pogumovaná, vhodná na kachle, dřevěné a plovoucí podlahy. Pokud nebudete židli chtít pojízdnou, ale spíše aby stála na místě, můžete místo koleček zvolit kluzáky. Využití v domácnostech, studentských pokojů i kanceláří s nenáročným provozem. Dodáváno v rozloženém stavu, v krabici. Montážní návod přiložen. Lze zakoupit v barvě: černá, krémová a šedá.",https://im9.cz/iR/importprodukt-orig/3c3/3c3f0300602284ac16592993791ad081--mmf350x350.jpg
Mayer Actikid A3 Smile 2428 A3 51,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6969.0,98.0,POPIS,https://im9.cz/iR/importprodukt-orig/d9c/d9c21accdf8a9b24dc6ea75d78bae28e--mmf350x350.jpg
Mayer Actikid A3 Smile 2428 A3 26092,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6969.0,98.0,POPIS,https://img-cdn.heureka.group/v1/90a9a2ec-18a0-45ec-9d6e-f3768d0cb086.jpg?width=350&height=350
Kovonax Noboreta,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",7664.0,98.0,"Židle Noboreta je otočná, má výškově stavitelný sedák i opěrák. Sedák i opěrák je možno očalounit koženkou či potahovou látkou v mnoha barevných odstínech. Konstrukce židle je kovová v provedení chrom. Židli je možno osadit kluzáky nebo kolečky.",https://im9.cz/iR/importprodukt-orig/2dd/2ddba61049bc518084b35e3a64eff08a--mmf350x350.jpg
Antares 1290 Asyn EXT 5150,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3880.0,,"Polyuretanová kancelářská zátěžová židle 1290 ASYN EXT 5150Polyuretanová kancelářská zátěžová pracovní židle s opěrákem vhodná do dílen, provozů, do obchodů (např. k pokladnám) atp. Svým zpracováním je vhodná i do celodenních provozů.",https://im9.cz/iR/importprodukt-orig/1d8/1d81125cd7cdef4b61b1ed71222a793e--mmf350x350.jpg
